timestamp,how_old_are_you,industry,job_title,additional_context_on_job_title,annual_salary,additional_monetary_comp,income_context,country,us_state,city,years_of_experience_in_field,years_of_experience_overall,highest_level_of_education,race,salary_was_imputed,salary_minmax,salary_robust,comp_standard,education_encoded,age_encoded,exp_field_encoded,exp_overall_encoded,gender_Non-binary,gender_Prefer not to say,gender_Woman,currency_CAD,currency_EUR,currency_GBP,currency_INR,currency_USD,industry_target_enc,salary_per_exp_year,total_comp,survey_year,survey_month,survey_dayofweek,survey_is_weekend
,35-44,Nonprofit,outreach coordinator,Academic salary,56998.0,0.0,gross,United Kingdom,N/A,Unknown,5-7 years,5-7 years,College degree,Another option not listed here,1,0.16641640020584225,-0.4128970457857354,-0.4666212985712765,3.0,4.0,3.0,3.0,False,False,False,False,False,False,False,True,56652.47421011452,14249.5,56998.0,,,,0
,55-64,Government & Public Administration,policy analyst,Includes bonus,90590.0,19876.0,none,New Zealand,N/A,Unknown,11 - 20 years,11 - 20 years,PhD,Prefer not to say,0,0.3059933273818965,0.271738798137184,2.735032042149352,6.0,6.0,5.0,5.0,False,False,True,False,False,False,False,True,74818.29048831394,15098.333333333334,110466.0,,,,0
2021-04-15 13:10:55,35-44,Tech/Software,software eng,Includes bonus,91185.5,0.0,net,Canada,N/A,Unknown,2 - 4 years,2 - 4 years,Master's degree,Multiracial,1,0.30846766830036937,0.28387563562992324,-0.4666212985712765,4.0,4.0,2.0,2.0,False,False,False,False,False,False,False,True,94256.4439518769,30395.166666666668,91185.5,2021.0,4.0,3.0,0
2021-04-27 04:56:20,25-34,Tech/Software,full stack developer,Part-time equivalent,54599.0,0.0,none,United States,Texas,Unknown,1 year or less,1 year or less,Master's degree,White,0,0.15644840043520175,-0.4617908713862082,-0.4666212985712765,4.0,3.0,1.0,1.0,False,False,True,True,False,False,False,False,94256.4439518769,27299.5,54599.0,2021.0,4.0,1.0,0
,55-64,Hospitality,event coordinator,none,75158.0,17827.0,gross,United States,Florida,Unknown,8 - 10 years,8 - 10 years,Some college,White,0,0.24187237179184917,-0.042779549785490825,2.4049763118647594,2.0,6.0,4.0,4.0,False,False,True,False,False,False,False,True,58418.15139348958,15031.6,92985.0,,,,0
2021-04-20 15:46:12,45-54,Healthcare,pa,Entry level position,229956.0,0.0,none,Ireland,N/A,Unknown,21 - 30 years,21 - 30 years,College degree,Prefer not to say,0,0.8850680485303243,3.112146008906462,-0.4666212985712765,3.0,5.0,6.0,6.0,False,False,False,False,False,False,False,True,150715.52419970158,32850.857142857145,229956.0,2021.0,4.0,1.0,0
2021-04-16 22:25:05,35-44,Accounting,controller,Senior level,46488.0,0.0,none,Sweden,N/A,Unknown,41 years or more,41 years or more,Some college,Multiracial,0,0.12274667215689215,-0.6271005085039386,-0.4666212985712765,2.0,4.0,7.0,7.0,False,False,False,False,False,False,False,True,77878.58179130738,5811.0,46488.0,2021.0,4.0,4.0,0
2021-04-24 08:14:46,45-54,Tech/Software,senior swe,none,65384.0,0.0,net,United States,N/A,Seattle,8 - 10 years,8 - 10 years,Some college,"Hispanic, Latino, or Spanish origin",0,0.20126077122568004,-0.24198265583760484,-0.4666212985712765,2.0,5.0,4.0,4.0,False,False,False,False,False,False,False,True,94256.4439518769,13076.8,65384.0,2021.0,4.0,5.0,1
,45-54,Marketing & Advertising,marketing manager,none,50682.0,0.0,gross,Usa,Florida,Unknown,8 - 10 years,8 - 10 years,College degree,Prefer not to say,0,0.1401730127313257,-0.5416229326104901,-0.4666212985712765,3.0,5.0,4.0,4.0,False,False,False,False,False,False,False,True,84202.25914351402,10136.4,50682.0,,,,0
2021-04-24 18:21:08,under 18,Insurance,claims adjuster,Senior level,51464.0,476.0,none,Australia,N/A,Unknown,2 - 4 years,2 - 4 years,PhD,Prefer not to say,0,0.1434222731817804,-0.5256850536527703,-0.3899465657184379,6.0,1.0,2.0,2.0,False,False,True,False,False,False,False,True,68254.26749306914,17154.666666666668,51940.0,2021.0,4.0,5.0,1
,25-34,Government & Public Administration,program manager,Senior level,40380.0,9011.0,none,United States,Massachusetts,Seattle,21 - 30 years,21 - 30 years,High School,White,0,0.09736753810142242,-0.7515871640969725,0.9848829403718502,1.0,3.0,6.0,6.0,False,False,True,False,False,True,False,False,74818.29048831394,5768.571428571428,49391.0,,,,0
,35-44,Media & Publishing,managing editor,none,89355.0,0.0,none,Ireland,N/A,Unknown,5-7 years,5-7 years,PhD,Multiracial,0,0.3008618227063063,0.24656836269884133,-0.4666212985712765,6.0,4.0,3.0,3.0,True,False,False,False,False,False,False,True,62836.339859995605,22338.75,89355.0,,,,0
2021-04-20 13:13:39,35-44,HR/People Ops,talent acquisition,Remote position,86510.0,0.0,none,Us,Massachusetts,San Francisco,8 - 10 years,8 - 10 years,Some college,White,0,0.2890406641621328,0.1885846470534286,-0.4666212985712765,2.0,4.0,4.0,4.0,False,False,True,False,False,False,False,True,78749.3027916493,17302.0,86510.0,2021.0,4.0,1.0,0
,25-34,Food & Beverage,restaurant manager,Includes bonus,63921.0,0.0,none,Ireland,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,Another option not listed here,0,0.19518191184075007,-0.27179994089533377,-0.4666212985712765,3.0,3.0,5.0,5.0,False,False,False,True,False,False,False,False,55626.60619015303,10653.5,63921.0,,,,0
2021-04-22 10:32:54,25-34,Accounting,tax accountant,none,75716.5,0.0,none,Australia,N/A,Unknown,5-7 years,5-7 years,High School,Prefer not to say,1,0.24419297532328005,-0.03139680630993264,-0.4666212985712765,1.0,3.0,3.0,3.0,True,False,False,False,False,False,False,True,77878.58179130738,18929.125,75716.5,2021.0,4.0,3.0,0
,18-24,Accounting,controller,Part-time equivalent,75716.5,0.0,none,Us,Colorado,Unknown,21 - 30 years,21 - 30 years,College degree,Prefer not to say,1,0.24419297532328005,-0.03139680630993264,-0.4666212985712765,3.0,2.0,6.0,6.0,False,False,True,False,False,True,False,False,77878.58179130738,10816.642857142857,75716.5,,,,0
,25-34,Education (Higher Ed),postdoc,Commission based,65879.0,0.0,none,United States,Oregon,Austin,21 - 30 years,21 - 30 years,College degree,Black or African American,1,0.20331752816043075,-0.23189410074288452,-0.4666212985712765,3.0,3.0,6.0,6.0,False,False,True,False,False,False,False,True,68838.49596711004,9411.285714285714,65879.0,,,,0
,45-54,Education (K-12),vice principal,Commission based,65816.0,2271.0,none,United States,Oregon,Unknown,21 - 30 years,21 - 30 years,Some college,Asian or Asian American,0,0.20305575909600793,-0.23317809866403075,-0.10080550380489754,2.0,5.0,6.0,6.0,False,False,True,False,False,False,False,True,56023.52680859238,9402.285714285714,68087.0,,,,0
,55-64,Marketing & Advertising,brand manager,Commission based,68391.0,0.0,net,Australia,N/A,Chicago,2 - 4 years,2 - 4 years,Master's degree,Prefer not to say,0,0.21375505022122643,-0.18069723125210177,-0.4666212985712765,4.0,6.0,2.0,2.0,False,False,True,False,True,False,False,False,84202.25914351402,22797.0,68391.0,,,,0
,25-34,Marketing & Advertising,seo specialist,Includes bonus,16946.539999999997,1266.0,none,Germany,N/A,Seattle,2 - 4 years,2 - 4 years,PhD,White,0,0.0,-1.229182623228134,-0.2626922822021722,6.0,3.0,2.0,2.0,False,False,False,False,False,True,False,False,84202.25914351402,5648.846666666665,18212.539999999997,,,,0
,65 or over,Nonprofit,program coordinator,Senior level,65224.0,0.0,none,United States,Florida,Boston,11 - 20 years,11 - 20 years,Some college,Asian or Asian American,0,0.20059596090333637,-0.24524360293892858,-0.4666212985712765,2.0,7.0,5.0,5.0,False,False,False,False,False,False,False,True,56652.47421011452,10870.666666666666,65224.0,,,,0
,25-34,Nursing,er nurse,none,140725.0,0.0,none,Unknown,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.5143074868237721,1.293536191417595,-0.4666212985712765,3.0,3.0,5.0,5.0,True,False,False,False,False,False,False,True,85979.94017347855,23454.166666666668,140725.0,,,,0
2021-04-22 06:09:41,35-44,Engineering (Civil),structural engineer,Contract role,64352.0,15016.0,none,Switzerland,N/A,Unknown,2 - 4 years,2 - 4 years,College degree,"Hispanic, Latino, or Spanish origin",0,0.19697274464656334,-0.26301576464114296,1.952176576467009,3.0,4.0,2.0,2.0,False,False,False,False,False,False,False,True,86273.75428696314,21450.666666666668,79368.0,2021.0,4.0,3.0,0
,25-34,Engineering (Civil),civil engineer,none,81861.0,273.0,none,United Kingdom,N/A,Unknown,21 - 30 years,21 - 30 years,High School,Multiracial,0,0.26972376923353447,0.09383375284059065,-0.422646084140972,1.0,3.0,6.0,6.0,True,False,False,False,False,False,False,True,86273.75428696314,11694.42857142857,82134.0,,,,0
,45-54,Education (Higher Ed),assistant professor,Contract role,83996.0,0.0,none,United Kingdom,N/A,Unknown,11 - 20 years,11 - 20 years,Master's degree,Asian or Asian American,0,0.2785948319723079,0.1373470157238793,-0.4666212985712765,4.0,5.0,5.0,5.0,False,False,False,False,False,False,False,True,68838.49596711004,13999.333333333334,83996.0,,,,0
2021-04-24 18:52:14,35-44,Media & Publishing,writer,Includes bonus,56763.0,0.0,none,Us,California,Unknown,1 year or less,1 year or less,College degree,Prefer not to say,1,0.16543996004489997,-0.41768656184080466,-0.4666212985712765,3.0,4.0,1.0,1.0,False,False,True,False,False,False,False,True,62836.339859995605,28381.5,56763.0,2021.0,4.0,5.0,1
2021-04-27 18:00:06,35-44,Healthcare,nurse practitioner,none,257616.68999999954,575.0,gross,United States,N/A,San Francisco,5-7 years,5-7 years,College degree,Another option not listed here,0,1.0,3.6758963018821684,-0.3739995099360198,3.0,4.0,3.0,3.0,False,False,False,False,False,False,False,True,150715.52419970158,64404.172499999884,258191.68999999954,2021.0,4.0,1.0,0
,45-54,Engineering (Civil),civil engineer,none,122548.0,4213.0,none,Us,Texas,Unknown,11 - 20 years,11 - 20 years,College degree,Prefer not to say,0,0.4387808791410161,0.9230722197878346,0.2120145197249606,3.0,5.0,5.0,5.0,False,False,False,False,False,False,True,False,86273.75428696314,20424.666666666668,126761.0,,,,0
2021-04-19 12:10:01,18-24,Retail,store manager,Includes bonus,61083.0,0.0,none,Netherlands,N/A,Boston,5-7 years,5-7 years,PhD,Prefer not to say,1,0.18338983874817916,-0.32964099010506365,-0.4666212985712765,6.0,2.0,3.0,3.0,False,False,False,False,False,False,False,True,63846.785836253715,15270.75,61083.0,2021.0,4.0,0.0,0
2021-04-19 11:32:03,45-54,Real Estate,real estate manager,none,87860.0,0.0,none,United Kingdom,N/A,Portland,2 - 4 years,2 - 4 years,PhD,"Hispanic, Latino, or Spanish origin",0,0.2946500012569076,0.21609888822084763,-0.4666212985712765,6.0,5.0,2.0,2.0,False,False,True,False,False,False,True,False,75826.32961422717,29286.666666666668,87860.0,2021.0,4.0,0.0,0
,35-44,Accounting,tax accountant,none,173264.0,0.0,none,United States,Colorado,Unknown,11 - 20 years,11 - 20 years,PhD,White,0,0.6495091310659021,1.9567109272299272,-0.4666212985712765,6.0,4.0,5.0,5.0,False,False,True,False,False,False,False,True,77878.58179130738,28877.333333333332,173264.0,,,,0
2021-04-19 12:38:49,25-34,Tech/Software,data scientist,Senior level,24839.0,0.0,none,Ireland,N/A,Boston,21 - 30 years,21 - 30 years,PhD,"Hispanic, Latino, or Spanish origin",0,0.032793680479278456,-1.068327032232424,-0.4666212985712765,6.0,3.0,6.0,6.0,False,False,True,False,False,False,False,True,94256.4439518769,3548.4285714285716,24839.0,2021.0,4.0,0.0,0
,35-44,Education (K-12),high school teacher,Entry level position,46854.0,686.0,none,United States,Colorado,Chicago,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Prefer not to say,0,0.12426742576925333,-0.6196410920096606,-0.35611947769512675,5.0,4.0,3.0,3.0,False,False,True,True,False,False,False,False,56023.52680859238,11713.5,47540.0,,,,0
2021-04-20 12:22:25,35-44,Tech/Software,pm,Contract role,161554.0,0.0,none,United States,Washington,San Francisco,21 - 30 years,21 - 30 years,College degree,Prefer not to say,0,0.6008533255993744,1.718050361251796,-0.4666212985712765,3.0,4.0,6.0,6.0,False,False,False,False,False,False,False,True,94256.4439518769,23079.14285714286,161554.0,2021.0,4.0,1.0,0
2021-04-28 09:23:52,25-34,Education (Higher Ed),department chair,none,53442.0,12432.0,none,United States,Texas,Unknown,8 - 10 years,8 - 10 years,Master's degree,Black or African American,0,0.15164099079175408,-0.48537159511265554,1.5359423124087423,4.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,68838.49596711004,10688.4,65874.0,2021.0,4.0,2.0,0
,65 or over,Healthcare,healthcare administrator,Government pay scale,189898.0,5098.0,before tax,Unknown,N/A,Austin,5-7 years,5-7 years,Master's degree,Another option not listed here,0,0.7186244742025563,2.2957271402512966,0.3545715335374861,4.0,7.0,3.0,3.0,False,False,True,True,False,False,False,False,150715.52419970158,47474.5,194996.0,,,,0
2021-04-15 18:10:31,45-54,Retail,buyer,Includes bonus,33435.0,10282.0,none,United States,Colorado,Los Angeles,8 - 10 years,8 - 10 years,Master's degree,Black or African American,0,0.06851061504719234,-0.8931326492138061,1.1896173635986522,4.0,5.0,4.0,4.0,False,False,True,False,False,False,False,True,63846.785836253715,6687.0,43717.0,2021.0,4.0,3.0,0
2021-04-27 05:12:49,25-34,Accounting,staff accountant,Commission based,35871.0,0.0,none,United States,Illinois,Unknown,21 - 30 years,21 - 30 years,"Professional degree (MD, JD, etc.)",Another option not listed here,0,0.07863235220487476,-0.8434847295961521,-0.4666212985712765,5.0,3.0,6.0,6.0,False,False,True,False,False,False,False,True,77878.58179130738,5124.428571428572,35871.0,2021.0,4.0,1.0,0
2021-04-29 06:48:40,35-44,Architecture,project architect,none,69561.0,0.0,none,Usa,N/A,Seattle,5-7 years,5-7 years,College degree,Another option not listed here,0,0.21861647570336457,-0.15685155557367192,-0.4666212985712765,3.0,4.0,3.0,3.0,False,False,True,False,False,False,False,True,80164.97773499455,17390.25,69561.0,2021.0,4.0,3.0,0
2021-04-24 06:54:05,25-34,Legal,attorney,Includes bonus,65653.0,31284.0,net,United Kingdom,N/A,Unknown,2 - 4 years,2 - 4 years,Master's degree,Prefer not to say,0,0.20237848358012034,-0.2365001885235043,4.572648328672844,4.0,3.0,2.0,2.0,False,False,False,False,False,True,False,False,106871.19795728181,21884.333333333332,96937.0,2021.0,4.0,5.0,1
,25-34,Engineering,engineering manager,Academic salary,93436.0,0.0,none,United States,New York,Unknown,11 - 20 years,11 - 20 years,Master's degree,Black or African American,1,0.3178186409905846,0.32974289470198,-0.4666212985712765,4.0,3.0,5.0,5.0,False,False,True,True,False,False,False,False,96125.9174526042,15572.666666666666,93436.0,,,,0
2021-04-16 07:23:47,45-54,Nursing,travel nurse,Part-time equivalent,90681.0,0.0,net,United States,California,Unknown,21 - 30 years,21 - 30 years,College degree,Asian or Asian American,0,0.3063714382527295,0.27359346180106187,-0.4666212985712765,3.0,5.0,6.0,6.0,False,False,True,False,False,False,False,True,85979.94017347855,12954.42857142857,90681.0,2021.0,4.0,4.0,0
2021-04-22 22:24:00,25-34,Finance,portfolio manager,Government pay scale,75319.0,0.0,net,Australia,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.24254133717870752,-0.03949822176478381,-0.4666212985712765,3.0,3.0,4.0,4.0,False,False,True,False,False,False,False,True,112098.67001907267,15063.8,75319.0,2021.0,4.0,3.0,0
,25-34,Insurance,claims adjuster,Includes bonus,78270.0,0.0,none,United States,Oregon,Unknown,8 - 10 years,8 - 10 years,Master's degree,"Hispanic, Latino, or Spanish origin",0,0.25480293256143366,0.020645871335255934,-0.4666212985712765,4.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,68254.26749306914,15654.0,78270.0,,,,0
,45-54,Legal,general counsel,Academic salary,74322.0,3708.0,net,United States,N/A,Unknown,2 - 4 years,2 - 4 years,College degree,White,0,0.23839873785760352,-0.05981799838990737,0.13066842709747434,3.0,5.0,2.0,2.0,False,False,False,False,False,False,False,True,106871.19795728181,24774.0,78030.0,,,,0
,35-44,Media & Publishing,copywriter,none,70202.0,1256.0,none,Germany,N/A,Unknown,2 - 4 years,2 - 4 years,Master's degree,Asian or Asian American,0,0.2212798720572539,-0.1437873862489937,-0.264303095917568,4.0,4.0,2.0,2.0,False,False,False,False,False,False,False,True,62836.339859995605,23400.666666666668,71458.0,,,,0
,35-44,HR/People Ops,hrbp,none,74251.5,0.0,gross,Unknown,N/A,Unknown,5-7 years,5-7 years,College degree,Prefer not to say,1,0.23810580580932084,-0.06125485320642814,-0.4666212985712765,3.0,4.0,3.0,3.0,False,False,False,False,True,False,False,False,78749.3027916493,18562.875,74251.5,,,,0
,18-24,Retail,retail manager,Part-time equivalent,61083.0,0.0,none,Canada,N/A,Denver,5-7 years,5-7 years,College degree,Prefer not to say,1,0.18338983874817916,-0.32964099010506365,-0.4666212985712765,3.0,2.0,3.0,3.0,False,False,False,False,False,True,False,False,63846.785836253715,15270.75,61083.0,,,,0
,25-34,Tech/Software,software engineer,none,91185.5,0.0,none,United Kingdom,N/A,Unknown,5-7 years,5-7 years,PhD,Another option not listed here,1,0.30846766830036937,0.28387563562992324,-0.4666212985712765,6.0,3.0,3.0,3.0,False,False,False,False,False,False,False,True,94256.4439518769,22796.375,91185.5,,,,0
,55-64,HR/People Ops,recruiter,Government pay scale,74251.5,0.0,none,United States,Texas,Unknown,8 - 10 years,8 - 10 years,College degree,Prefer not to say,1,0.23810580580932084,-0.06125485320642814,-0.4666212985712765,3.0,6.0,4.0,4.0,False,False,True,False,False,False,False,True,78749.3027916493,14850.3,74251.5,,,,0
,18-24,Banking/Finance,loan officer,Government pay scale,78545.0,0.0,none,United States,Colorado,Los Angeles,8 - 10 years,8 - 10 years,Master's degree,Prefer not to say,1,0.2559455753029618,0.026250624165656114,-0.4666212985712765,4.0,2.0,4.0,4.0,False,False,True,False,False,False,False,True,81999.57761695166,15709.0,78545.0,,,,0
,25-34,Healthcare,np,Government pay scale,130232.0,3315.0,none,Germany,N/A,Seattle,21 - 30 years,21 - 30 years,College degree,Another option not listed here,0,0.47070839487157096,1.0796792043289072,0.06736344808242065,3.0,3.0,6.0,6.0,True,False,False,False,False,False,False,True,150715.52419970158,18604.571428571428,133547.0,,,,0
,45-54,Government & Public Administration,program manager,none,76517.0,0.0,net,United States,Washington,Los Angeles,11 - 20 years,11 - 20 years,Some college,White,0,0.24751910446725578,-0.015081880343622301,-0.4666212985712765,2.0,5.0,5.0,5.0,False,False,True,False,False,False,False,True,74818.29048831394,12752.833333333334,76517.0,,,,0
2021-04-24 00:33:18,55-64,Food & Beverage,catering manager,Remote position,54930.0,0.0,none,United States,N/A,New York,5-7 years,5-7 years,Some college,Multiracial,0,0.15782372678955026,-0.45504478707034474,-0.4666212985712765,2.0,6.0,3.0,3.0,False,False,False,False,False,False,True,False,55626.60619015303,13732.5,54930.0,2021.0,4.0,5.0,1
,35-44,Nonprofit,grant writer,none,85721.0,0.0,none,Netherlands,N/A,Unknown,11 - 20 years,11 - 20 years,Some college,Prefer not to say,0,0.2857623182600756,0.1725041016600259,-0.4666212985712765,2.0,4.0,5.0,5.0,False,False,False,False,False,False,False,True,56652.47421011452,14286.833333333334,85721.0,,,,0
,25-34,Accounting,cpa,Includes bonus,75716.5,0.0,none,United States,Illinois,Unknown,5-7 years,5-7 years,Master's degree,Asian or Asian American,1,0.24419297532328005,-0.03139680630993264,-0.4666212985712765,4.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,77878.58179130738,18929.125,75716.5,,,,0
,35-44,Law,litigation attorney,Entry level position,66358.0,6907.0,none,United States,Texas,New York,5-7 years,5-7 years,PhD,Black or African American,0,0.20530780406294713,-0.22213164035829655,0.6459677346525805,6.0,4.0,3.0,3.0,True,False,False,True,False,False,False,False,122354.23188627732,16589.5,73265.0,,,,0
,25-34,Education (Higher Ed),research scientist,none,72749.0,0.0,none,United States,Oregon,Unknown,8 - 10 years,8 - 10 years,College degree,Prefer not to say,0,0.23186282137606223,-0.09187718457979639,-0.4666212985712765,3.0,3.0,4.0,4.0,False,False,False,False,False,False,False,True,68838.49596711004,14549.8,72749.0,,,,0
2021-04-16 18:15:58,25-34,Nursing,registered nurse,Senior level,83946.0,0.0,none,Us,Colorado,Denver,11 - 20 years,11 - 20 years,Master's degree,Black or African American,1,0.2783870787465755,0.13632796975471564,-0.4666212985712765,4.0,3.0,5.0,5.0,False,False,False,False,False,False,False,True,85979.94017347855,13991.0,83946.0,2021.0,4.0,4.0,0
,35-44,Finance,investment analyst,Contract role,112852.0,5280.0,none,United States,Florida,Portland,11 - 20 years,11 - 20 years,College degree,Prefer not to say,0,0.39849337360698944,0.725458825447616,0.38388834315768905,3.0,4.0,5.0,5.0,False,False,True,False,False,False,False,True,112098.67001907267,18808.666666666668,118132.0,,,,0
2021-04-12 13:12:08,35-44,Engineering (Civil),project engineer,Includes bonus,100194.0,4904.0,gross,United Kingdom,N/A,Unknown,8 - 10 years,8 - 10 years,High School,Prefer not to say,0,0.34589856698057553,0.4674771478941415,0.3233217474588082,1.0,4.0,4.0,4.0,False,False,True,False,False,False,False,True,86273.75428696314,20038.8,105098.0,2021.0,4.0,0.0,0
,35-44,Tech/Software,backend engineer,Contract role,114171.0,10733.0,USD equivalent,Usa,Colorado,New York,8 - 10 years,8 - 10 years,Some college,Multiracial,0,0.4039739037018101,0.7523412581141535,1.2622650621630014,2.0,4.0,4.0,4.0,False,False,True,False,False,False,False,True,94256.4439518769,22834.2,124904.0,,,,0
2021-04-16 22:18:15,35-44,Tech/Software,cto,none,48516.0,0.0,none,United States,Colorado,Unknown,2 - 4 years,2 - 4 years,Master's degree,Another option not listed here,0,0.13117314299259825,-0.5857680039946602,-0.4666212985712765,4.0,4.0,2.0,2.0,False,False,False,False,False,False,False,True,94256.4439518769,16172.0,48516.0,2021.0,4.0,4.0,0
,25-34,Engineering (Civil),transportation engineer,Academic salary,67659.0,1808.0,none,Usa,Colorado,Unknown,5-7 years,5-7 years,College degree,Prefer not to say,0,0.21071354299650413,-0.1956160642406579,-0.1753861788277216,3.0,3.0,3.0,3.0,False,False,False,False,False,False,False,True,86273.75428696314,16914.75,69467.0,,,,0
2021-04-18 00:47:31,25-34,Legal,legal counsel,none,194771.0,526.0,none,U.S.,Washington,San Francisco,8 - 10 years,8 - 10 years,Master's degree,Black or African American,0,0.7388721035824358,2.395043360405988,-0.38189249714145906,4.0,3.0,4.0,4.0,False,False,True,False,False,False,False,True,106871.19795728181,38954.2,195297.0,2021.0,4.0,6.0,1
,45-54,Engineering (Civil),environmental engineer,none,68726.0,0.0,none,United Kingdom,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.21514699683363353,-0.1738696232587052,-0.4666212985712765,3.0,5.0,4.0,4.0,False,False,False,False,False,False,True,False,86273.75428696314,13745.2,68726.0,,,,0
2021-04-24 07:58:06,45-54,Tech/Software,software eng,Part-time equivalent,27847.0,0.0,none,Ireland,N/A,Unknown,5-7 years,5-7 years,Some college,White,0,0.045292114539339526,-1.0070212267275376,-0.4666212985712765,2.0,5.0,3.0,3.0,False,False,False,False,False,False,False,True,94256.4439518769,6961.75,27847.0,2021.0,4.0,5.0,1
,35-44,Accounting,senior accountant,Remote position,115953.0,0.0,before tax,Germany,N/A,Unknown,8 - 10 years,8 - 10 years,"Professional degree (MD, JD, etc.)",White,0,0.41137822866691276,0.7886600564551467,-0.4666212985712765,5.0,4.0,4.0,4.0,False,False,False,False,False,False,False,True,77878.58179130738,23190.6,115953.0,,,,0
2021-04-18 17:27:34,25-34,Nursing,nurse,none,55166.0,0.0,none,United Kingdom,N/A,Portland,2 - 4 years,2 - 4 years,Master's degree,Prefer not to say,0,0.15880432201500716,-0.45023489009589224,-0.4666212985712765,4.0,3.0,2.0,2.0,False,False,True,False,False,False,False,False,85979.94017347855,18388.666666666668,55166.0,2021.0,4.0,6.0,1
,25-34,Government & Public Administration,public health officer,none,87855.0,1315.0,none,Ireland,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,Asian or Asian American,0,0.2946292259343343,0.21599698362393127,-0.254799294996733,3.0,3.0,5.0,5.0,False,False,True,True,False,False,False,False,74818.29048831394,14642.5,89170.0,,,,0
2021-04-17 06:31:31,35-44,Retail,store manager,Contract role,67616.0,51243.0,none,Australia,N/A,Los Angeles,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Prefer not to say,0,0.21053487522237424,-0.19649244377413866,7.787671423231258,5.0,4.0,3.0,3.0,False,False,False,False,False,False,False,True,63846.785836253715,16904.0,118859.0,2021.0,4.0,5.0,1
,25-34,Finance,senior financial analyst,Senior level,123982.0,0.0,none,Uk,N/A,Unknown,5-7 years,5-7 years,Some college,Asian or Asian American,0,0.44473924165502127,0.9522984581834486,-0.4666212985712765,2.0,3.0,3.0,3.0,False,False,True,False,False,False,False,True,112098.67001907267,30995.5,123982.0,,,,0
,45-54,Engineering,principal engineer,none,91744.0,0.0,none,United States,Illinois,Chicago,2 - 4 years,2 - 4 years,College degree,Multiracial,0,0.31078827183180024,0.29525837910548147,-0.4666212985712765,3.0,5.0,2.0,2.0,False,False,True,False,False,False,False,True,96125.9174526042,30581.333333333332,91744.0,,,,0
,25-34,Architecture,interior designer,none,80154.0,0.0,none,New Zealand,N/A,Portland,2 - 4 years,2 - 4 years,Master's degree,"Hispanic, Latino, or Spanish origin",0,0.2626310741070304,0.05904352345334298,-0.4666212985712765,4.0,3.0,2.0,2.0,False,False,False,True,False,False,False,False,80164.97773499455,26718.0,80154.0,,,,0
,25-34,Nonprofit,development manager,none,56998.0,0.0,none,United States,Texas,Unknown,21 - 30 years,21 - 30 years,College degree,"Hispanic, Latino, or Spanish origin",1,0.16641640020584225,-0.4128970457857354,-0.4666212985712765,3.0,3.0,6.0,6.0,False,False,False,False,False,False,False,True,56652.47421011452,8142.571428571428,56998.0,,,,0
,25-34,Nonprofit,development manager,Government pay scale,86152.0,0.0,none,France,N/A,Unknown,8 - 10 years,8 - 10 years,College degree,Asian or Asian American,0,0.28755315106588886,0.1812882779142167,-0.4666212985712765,3.0,3.0,4.0,4.0,False,False,True,False,False,False,False,True,56652.47421011452,17230.4,86152.0,,,,0
,35-44,Banking/Finance,compliance officer,Academic salary,37606.0,0.0,none,New Zealand,N/A,Boston,5-7 years,5-7 years,"Professional degree (MD, JD, etc.)",Another option not listed here,0,0.08584138913778898,-0.8081238344661728,-0.4666212985712765,5.0,4.0,3.0,3.0,False,False,False,False,False,False,True,False,81999.57761695166,9401.5,37606.0,,,,0
2021-04-22 03:19:14,25-34,HR/People Ops,hrbp,Senior level,66223.0,3789.0,none,India,N/A,Unknown,11 - 20 years,11 - 20 years,College degree,White,0,0.20474687035346967,-0.22488306447503847,0.14371601819218005,3.0,3.0,5.0,5.0,False,False,False,True,False,False,False,False,78749.3027916493,11037.166666666666,70012.0,2021.0,4.0,3.0,0
2021-04-20 00:33:59,18-24,Real Estate,property manager,Academic salary,55681.0,0.0,net,Ireland,N/A,Chicago,11 - 20 years,11 - 20 years,College degree,Asian or Asian American,0,0.16094418024005086,-0.43973871661350644,-0.4666212985712765,3.0,2.0,5.0,5.0,False,False,True,False,False,False,False,True,75826.32961422717,9280.166666666666,55681.0,2021.0,4.0,1.0,0
,25-34,HR/People Ops,hr business partner,Part-time equivalent,81953.0,0.0,none,United States,Washington,San Francisco,2 - 4 years,2 - 4 years,College degree,Asian or Asian American,0,0.2701060351688821,0.09570879742385179,-0.4666212985712765,3.0,3.0,2.0,2.0,False,False,True,False,False,False,False,True,78749.3027916493,27317.666666666668,81953.0,,,,0
